source	time	heading	story	url
Odessa American	1549891920	Genetic Testing - Global Market Analysis, Trends and Forecasts: 2019-2024 - As Technologies Grow, Need for Better Interpretation of Tests Increases - ResearchAndMarkets.com	"DUBLIN--(BUSINESS WIRE)--Feb 11, 2019--The ""Genetic Testing - Market Analysis, Trends, and Forecasts"" report has been added to ..."	https://news.google.com/articles/CBMiVGh0dHBzOi8vd3d3Lm9hb2EuY29tL25ld3MvYnVzaW5lc3MvYXJ0aWNsZV8yMmRmNzRhYS04MDI5LTUyZjktYTllZC03M2M4NzlhYmY2MzIuaHRtbNIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
The Southern	1549656060	Illinois producers design Angus herd genetics for better beef	AVISTON — Clinton County beef producer Kimberly Wolter pursues quality with the determination of a racehorse stretching for the finish line.	https://news.google.com/articles/CBMingFodHRwczovL3RoZXNvdXRoZXJuLmNvbS9uZXdzL2xvY2FsL2Vudmlyb25tZW50L2lsbGlub2lzLXByb2R1Y2Vycy1kZXNpZ24tYW5ndXMtaGVyZC1nZW5ldGljcy1mb3ItYmV0dGVyLWJlZWYvYXJ0aWNsZV80NTIyMzY1NC1mMjE4LTU1OWQtYTY1NC05NzBmNWI4MWE5YWMuaHRtbNIB6gFodHRwczovL3RoZXNvdXRoZXJuLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3RoZXNvdXRoZXJuLmNvbS9uZXdzL2xvY2FsL2Vudmlyb25tZW50L2lsbGlub2lzLXByb2R1Y2Vycy1kZXNpZ24tYW5ndXMtaGVyZC1nZW5ldGljcy1mb3ItYmV0dGVyLWJlZWYvYXJ0aWNsZV80NTIyMzY1NC1mMjE4LTU1OWQtYTY1NC05NzBmNWI4MWE5YWMuYW1wLmh0bWw_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU?hl=en-IN&gl=IN&ceid=IN%3Aen
Genetic Literacy Project	1548144000	Learning about modern genetics through the long-extinct aurochs	The world's first reported instance of species extinction is also a good window on today's genetic revolution.	https://news.google.com/articles/CBMibmh0dHBzOi8vZ2VuZXRpY2xpdGVyYWN5cHJvamVjdC5vcmcvMjAxOS8wMS8yMi9sZWFybmluZy1hYm91dC1tb2Rlcm4tZ2VuZXRpY3MtdGhyb3VnaC10aGUtbG9uZy1leHRpbmN0LWF1cm9jaHMv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Genetic Literacy Project	1547452800	Genetics pioneer James Watson stripped of final honorary titles over race views	It's the latest chapter of the dark side of Dr. Watson.	https://news.google.com/articles/CBMifmh0dHBzOi8vZ2VuZXRpY2xpdGVyYWN5cHJvamVjdC5vcmcvMjAxOS8wMS8xNC9nZW5ldGljcy1waW9uZWVyLWphbWVzLXdhdHNvbi1zdHJpcHBlZC1vZi1maW5hbC1ob25vcmFyeS10aXRsZXMtb3Zlci1yYWNlLXZpZXdzL9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
Ophthalmology Times	1549078251	Glaucoma genetics working toward a cure	Researchers are zeroing in on genes that play a role in many forms of glaucoma, according to Janey L. Wiggs, MD, PhD. The studies could lead the way to cures ...	https://news.google.com/articles/CBMiVGh0dHA6Ly93d3cub3BodGhhbG1vbG9neXRpbWVzLmNvbS9nbGF1Y29tYS0zNjAvZ2xhdWNvbWEtZ2VuZXRpY3Mtd29ya2luZy10b3dhcmQtY3VyZdIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
Sumter Item	1549882800	Discovery of genetic disorder forces confession of affair	DEAR ABBY — Ten years ago, I had an affair with a married man that resulted in a pregnancy and then a miscarriage. I was also married at the time. Pathology ...	https://news.google.com/articles/CBMiX2h0dHA6Ly93d3cudGhlaXRlbS5jb20vc3Rvcmllcy9kaXNjb3Zlcnktb2YtZ2VuZXRpYy1kaXNvcmRlci1mb3JjZXMtY29uZmVzc2lvbi1vZi1hZmZhaXIsMzIyNDQ10gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Forbes	1549283400	NY Times, Why Are You So Worried About 23andMe's Genetic Tests?	"The New York Times decided to publish an editorial this weekend warning people to ""be careful about 23andMe's Health Test."" What are they worried about?"	https://news.google.com/articles/CAIiEH-yUqOf2HQTQLN1Dx314ZsqFQgEKg0IACoGCAowrqkBMKBFMMGBAg?hl=en-IN&gl=IN&ceid=IN%3Aen
Genetic Literacy Project	1549887094	Yes, genes do shape our behavior, but in complicated ways	Many of our psychological traits are innate in origin. There is overwhelming evidence from twin, family and general population studies that all manner of ...	https://news.google.com/articles/CBMiZmh0dHBzOi8vZ2VuZXRpY2xpdGVyYWN5cHJvamVjdC5vcmcvMjAxOS8wMi8xMS95ZXMtZ2VuZXMtZG8tc2hhcGUtb3VyLWJlaGF2aW9yLWJ1dC1pbi1jb21wbGljYXRlZC13YXlzL9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
Discover Magazine	1548789362	What Makes A Morning Person? Scientists Identify New Genetics Behind Early Risers - D-brief	New genes for circadian rhythms help pinpoint why some are early to rise and others are late to bed, as well as implications for mental health.	https://news.google.com/articles/CBMiVmh0dHA6Ly9ibG9ncy5kaXNjb3Zlcm1hZ2F6aW5lLmNvbS9kLWJyaWVmLzIwMTkvMDEvMjkvbmV3LWdlbmVzLW1vcm5pbmctbGFyay1uaWdodC1vd2wv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Psychology Today	1548230400	5 Fundamental Fallacies About Genetics and Epigenetics	Five fallacies commonly in circulation obstruct the fundamental truth about genetics, and epigenetics in particular.	https://news.google.com/articles/CBMieWh0dHBzOi8vd3d3LnBzeWNob2xvZ3l0b2RheS5jb20vdXMvYmxvZy90aGUtaW1wcmludGVkLWJyYWluLzIwMTkwMS81LWZ1bmRhbWVudGFsLWZhbGxhY2llcy1hYm91dC1nZW5ldGljcy1hbmQtZXBpZ2VuZXRpY3PSAc0BaHR0cHM6Ly93d3ctcHN5Y2hvbG9neXRvZGF5LWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy5wc3ljaG9sb2d5dG9kYXkuY29tL3VzL2Jsb2cvdGhlLWltcHJpbnRlZC1icmFpbi8yMDE5MDEvNS1mdW5kYW1lbnRhbC1mYWxsYWNpZXMtYWJvdXQtZ2VuZXRpY3MtYW5kLWVwaWdlbmV0aWNzP2FtcCZhbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ?hl=en-IN&gl=IN&ceid=IN%3Aen
The Spokesman-Review	1549890000	North Central High School students’ genetic work on worms could help scientists make breakthroughs	A grant is helping North Central High School teach students genetics through worm research.	https://news.google.com/articles/CBMiYGh0dHA6Ly93d3cuc3Bva2VzbWFuLmNvbS9zdG9yaWVzLzIwMTkvZmViLzExL25vcnRoLWNlbnRyYWwtaGlnaC1zY2hvb2wtc3R1ZGVudHMtZ2VuZXRpYy13b3JrLW9uL9IBuQFodHRwczovL3d3dy1zcG9rZXNtYW4tY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3d3dy5zcG9rZXNtYW4uY29tL3N0b3JpZXMvMjAxOS9mZWIvMTEvbm9ydGgtY2VudHJhbC1oaWdoLXNjaG9vbC1zdHVkZW50cy1nZW5ldGljLXdvcmstb24vP2FtcC1jb250ZW50PWFtcCZhbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ?hl=en-IN&gl=IN&ceid=IN%3Aen
PRNewswire	1549890000	Genome Medical Expands Clinical Team to Meet Growing Demand for Genetic Expertise	SOUTH SAN FRANCISCO, Calif., Feb. 11, 2019 /PRNewswire/ -- Genome Medical, a leading nationwide telegenomics technology and services company, today ...	https://news.google.com/articles/CBMiiQFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2dlbm9tZS1tZWRpY2FsLWV4cGFuZHMtY2xpbmljYWwtdGVhbS10by1tZWV0LWdyb3dpbmctZGVtYW5kLWZvci1nZW5ldGljLWV4cGVydGlzZS0zMDA3OTI0NjIuaHRtbNIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
Deseret News	1549555200	Jay Evensen: Do genetics make one life more valuable than another?	Some say HB166 would be nothing more than a message bill, given that courts may not find those other laws constitutional and that the bill would be difficult to ...	https://news.google.com/articles/CAIiECFCp3wyFtTmvlRnP6ZuIVgqGQgEKhAIACoHCAow4P_3CjD_3tgCMI2D7wU?hl=en-IN&gl=IN&ceid=IN%3Aen
NewsClick	1547712000	IQ Difference Based on Genetics, Racist Propaganda?	The well-known scientist and Nobel laureate, James Watson has started a controversy by claiming that blacks and whites have differences in IQ due to genetic ...	https://news.google.com/articles/CBMiR2h0dHBzOi8vd3d3Lm5ld3NjbGljay5pbi9pcS1kaWZmZXJlbmNlLWJhc2VkLWdlbmV0aWNzLXJhY2lzdC1wcm9wYWdhbmRh0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Newsbook	1549472458	'Gambling disorder could be linked half to genetics, half to environment'	When asked about how parents can understand if their children will develop a long term addiction or gambling disorder in the future, Professor Mark Potenza of ...	https://news.google.com/articles/CBMifmh0dHBzOi8vd3d3Lm5ld3Nib29rLmNvbS5tdC9hcnRpa2xpLzIwMTkvMDIvMDYvZ2FtYmxpbmctZGlzb3JkZXItY291bGQtYmUtbGlua2VkLWhhbGYtdG8tZ2VuZXRpY3MtaGFsZi10by1lbnZpcm9ubWVudC8_bGFuZz1lbtIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
Toledo Blade	1547539200	Privacy concerns abound on consumer genetics sites	In recent years, direct-to-consumer genetic tests have become a common holiday gift option. These services have become immensely popular with one such ...	https://news.google.com/articles/CBMiiQFodHRwOi8vd3d3LnRvbGVkb2JsYWRlLmNvbS9vcGluaW9uL2VkaXRvcmlhbHMvMjAxOS8wMS8xNS9wcml2YWN5LWNvbmNlcm5zLWNvbnN1bWVyLWdlbmV0aWNzLXNpdGVzLWFuY2VzdHJ5ZG5hLTIzYW5kbWUvc3Rvcmllcy8yMDE5MDExNDAwN9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
Genetic Literacy Project	1548057600	Talking Biotech: Extreme GMO skeptics know the least about genetics—how should science communicators respond?	Researchers and communicators in biotechnology have experienced it for a long time–the people who oppose genetic engineering frequently know the least ...	https://news.google.com/articles/CBMimgFodHRwczovL2dlbmV0aWNsaXRlcmFjeXByb2plY3Qub3JnLzIwMTkvMDEvMjEvdGFsa2luZy1iaW90ZWNoLWV4dHJlbWUtZ21vLXNrZXB0aWNzLWtub3ctdGhlLWxlYXN0LWFib3V0LWdlbmV0aWNzLWhvdy1zaG91bGQtc2NpZW5jZS1jb21tdW5pY2F0b3JzLXJlc3BvbmQv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
DTN The Progressive Farmer	1549272480	Stacking Genetics into a Limited Pool Created One Outstanding Herd	Not long after starting his ranching career in 1971, Guy Gould recognized the need for more consistent quality in the calf crop. Without significant predictability ...	https://news.google.com/articles/CBMibWh0dHBzOi8vd3d3LmR0bnBmLmNvbS9hZ3JpY3VsdHVyZS93ZWIvYWcvbmV3cy9saXZlc3RvY2svYXJ0aWNsZS8yMDE5LzAyLzA0L3N0YWNraW5nLWdlbmV0aWNzLWxpbWl0ZWQtcG9vbC1vbmXSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
WUSA9.com	1549559940	What are genetic testing companies doing with your DNA?	With the increasing popularity in DNA genetic testing, WUSA9 looked at privacy policies and security procedures for three companies: African Ancestry, Ancestry ...	https://news.google.com/articles/CBMiiAFodHRwczovL3d3dy53dXNhOS5jb20vYXJ0aWNsZS9uZXdzL2hlYWx0aC93aGF0LWFyZS1nZW5ldGljLXRlc3RpbmctY29tcGFuaWVzLWRvaW5nLXdpdGgteW91ci1kbmEvNjUtZTZhYjExNjMtZjgyMi00NzI5LTg2MzktZGRhMDY4OTY2Zjll0gH4AWh0dHBzOi8vd3d3LXd1c2E5LWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL3d3dy53dXNhOS5jb20vYW1wL2FydGljbGU_c2VjdGlvbj1uZXdzJnN1YnNlY3Rpb249aGVhbHRoJmhlYWRsaW5lPXdoYXQtYXJlLWdlbmV0aWMtdGVzdGluZy1jb21wYW5pZXMtZG9pbmctd2l0aC15b3VyLWRuYSZjb250ZW50SWQ9NjUtZTZhYjExNjMtZjgyMi00NzI5LTg2MzktZGRhMDY4OTY2ZjllJmFtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl?hl=en-IN&gl=IN&ceid=IN%3Aen
Arizona Daily Sun	1549827900	Discovery of genetic disorder forces confession	DEAR ABBY: Ten years ago, I had an affair with a married man that resulted in a pregnancy and then a miscarriage. I was also married at the time. Pathology.	https://news.google.com/articles/CBMijgFodHRwczovL2F6ZGFpbHlzdW4uY29tL2xpZmVzdHlsZXMvY29sdW1uaXN0cy9kaXNjb3Zlcnktb2YtZ2VuZXRpYy1kaXNvcmRlci1mb3JjZXMtY29uZmVzc2lvbi9hcnRpY2xlX2RlYjg2Y2M5LTliZDUtNTVkMS04ZGYzLWQxODVjNDU2MTk1NS5odG1s0gHZAWh0dHBzOi8vYXpkYWlseXN1bi1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9hemRhaWx5c3VuLmNvbS9saWZlc3R5bGVzL2NvbHVtbmlzdHMvZGlzY292ZXJ5LW9mLWdlbmV0aWMtZGlzb3JkZXItZm9yY2VzLWNvbmZlc3Npb24vYXJ0aWNsZV9kZWI4NmNjOS05YmQ1LTU1ZDEtOGRmMy1kMTg1YzQ1NjE5NTUuYW1wLmh0bWw_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU?hl=en-IN&gl=IN&ceid=IN%3Aen
Slate	1549363800	I Want DNA That Way	The Backstreet Boys released a new album. I never thought I'd start a science article—or any article—with that sentence, but here we are. We are here because ...	https://news.google.com/articles/CAIiEKiTNb7llVKPgQz5seBpHngqFQgEKg0IACoGCAowuLUIMNFnMInmAg?hl=en-IN&gl=IN&ceid=IN%3Aen
Science Daily	1548057600	Genetic study provides novel insights into the evolution of skin color	Skin color is one of the most visible and variable traits among humans and scientists have always been curious about how this variation evolved. Now, a study of ...	https://news.google.com/articles/CBMiPmh0dHBzOi8vd3d3LnNjaWVuY2VkYWlseS5jb20vcmVsZWFzZXMvMjAxOS8wMS8xOTAxMjExMDMzMzguaHRt0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Genetic Literacy Project	1547712000	How do genetics and luck mix to determine life's winners and losers?	Let's begin with a question: Why do some people succeed in life while others fail? Is it because they are naturally smarter and harder working, or is it.	https://news.google.com/articles/CBMiamh0dHBzOi8vZ2VuZXRpY2xpdGVyYWN5cHJvamVjdC5vcmcvMjAxOS8wMS8xNy9ob3ctZG8tZ2VuZXRpY3MtYW5kLWx1Y2stZGV0ZXJtaW5lLWxpZmVzLXdpbm5lcnMtYW5kLWxvc2Vycy_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
Philly.com	1549018877	What genetics could mean for your heart disease risk -- and what you can do about it	Editor's note: To mark this month devoted to the heart, cardiology experts at Penn Medicine are writing a guest column each week in February exploring a ...	https://news.google.com/articles/CBMiUGh0dHBzOi8vd3d3LnBoaWxseS5jb20vaGVhbHRoL2hlYXJ0LWhlYWx0aC1nZW5ldGljcy1pbmhlcml0ZWQtcmlzay0yMDE5MDIwMS5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
The Irish Times	1549256533	Every family is affected by cancer – in mine, genetics played a huge, tragic part	On World Cancer Day, four clear ways to improve outcomes from the dreaded disease.	https://news.google.com/articles/CAIiEJ34y1NcXMVwn0kZo3cmX6YqGQgEKhAIACoHCAowqfqFCzD7v4MDMJDajQY?hl=en-IN&gl=IN&ceid=IN%3Aen
Science	1549008000	A perfect storm: Genetics and anticommensal antibodies shore up type 1 diabetes	HLA haplotypes in conjunction with serum anticommensal antibody responses are predictive of type 1 diabetes progression. See related Research Article by ...	https://news.google.com/articles/CBMiNmh0dHA6Ly9pbW11bm9sb2d5LnNjaWVuY2VtYWcub3JnL2NvbnRlbnQvNC8zMi9lYWF3MzM0NdIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
Science Daily	1549384038	Origins of depression brought into focus in large-scale genetic study	Hundreds of genes have been newly linked to depression, shedding light on the origins of the condition and highlighting personality types that could be at risk.	https://news.google.com/articles/CBMiPmh0dHBzOi8vd3d3LnNjaWVuY2VkYWlseS5jb20vcmVsZWFzZXMvMjAxOS8wMi8xOTAyMDUxMDI1NTAuaHRt0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Genetic Literacy Project	1549886751	Using genetic tests to tailor antipsychotic treatments to individual patients	Scientists are tapping individuals' genetic profiles to learn which patients will respond to antipsychotic medication for schizophrenia. The pursuit is.	https://news.google.com/articles/CBMifGh0dHBzOi8vZ2VuZXRpY2xpdGVyYWN5cHJvamVjdC5vcmcvMjAxOS8wMi8xMS91c2luZy1nZW5ldGljLXRlc3RzLXRvLXRhaWxvci1hbnRpcHN5Y2hvdGljLXRyZWF0bWVudHMtdG8taW5kaXZpZHVhbC1wYXRpZW50cy_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
Ars Technica	1548403200	New estimate of primate mutation rates helps genetics match fossils	Understanding the differences in rates means a better picture of our history.	https://news.google.com/articles/CBMibGh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL3NjaWVuY2UvMjAxOS8wMS9uZXctZXN0aW1hdGUtb2YtcHJpbWF0ZS1tdXRhdGlvbi1yYXRlcy1oZWxwcy1nZW5ldGljcy1tYXRjaC1mb3NzaWxzL9IBugFodHRwczovL2Fyc3RlY2huaWNhLWNvbS5jZG4uYW1wcHJvamVjdC5vcmcvdi9zL2Fyc3RlY2huaWNhLmNvbS9zY2llbmNlLzIwMTkvMDEvbmV3LWVzdGltYXRlLW9mLXByaW1hdGUtbXV0YXRpb24tcmF0ZXMtaGVscHMtZ2VuZXRpY3MtbWF0Y2gtZm9zc2lscy8_YW1wPTEmYW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU?hl=en-IN&gl=IN&ceid=IN%3Aen
Bernews	1549210259	High School Student Extends Genetics Study	Following the success of her original genetics study for her Biology Internal Assessment, IB2 student Kameron Young, along with her mentor, Dr. Carika Weldon, ...	https://news.google.com/articles/CBMiRmh0dHA6Ly9iZXJuZXdzLmNvbS8yMDE5LzAyL2hpZ2gtc2Nob29sLXN0dWRlbnQtZXh0ZW5kcy1nZW5ldGljcy1zdHVkeS_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
Stuff.co.nz	1547971200	Digital species: Unravelling the mysteries of kākāpō through genetics	Scientists have mapped the genomes of the entire species of enigmatic, ancient parrot. It could hold answers to many long-held questions.	https://news.google.com/articles/CBMib2h0dHBzOi8vd3d3LnN0dWZmLmNvLm56L2Vudmlyb25tZW50LzEwOTg0Njk5OC9kaWdpdGFsLXNwZWNpZXMtdW5yYXZlbGxpbmctdGhlLW15c3Rlcmllcy1vZi1ra3AtdGhyb3VnaC1nZW5ldGljc9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
Science Daily	1549476000	Male Y chromosomes not 'genetic wastelands'	Researchers have found a way to sequence a large portion of the Y chromosome in the fruit fly Drosophila melanogaster -- the most that the Y chromosome has ...	https://news.google.com/articles/CBMiPmh0dHBzOi8vd3d3LnNjaWVuY2VkYWlseS5jb20vcmVsZWFzZXMvMjAxOS8wMi8xOTAyMDYyMDAzMzYuaHRt0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Discover Magazine	1548316800	Genetic Mutations In Our Bodies Might Be Less Random Than We Thought, Scientists Say - D-brief	When it comes to evolution in humans, there are two main things making it happen, at least on the genetic level: The recombination of genes that happens when ...	https://news.google.com/articles/CBMicWh0dHA6Ly9ibG9ncy5kaXNjb3Zlcm1hZ2F6aW5lLmNvbS9kLWJyaWVmLzIwMTkvMDEvMjQvaHVtYW4tZ2VuZXRpY3MtZG5hLXJhbmRvbS1tdXRhdGlvbnMtcmVjb21iaW5hdGlvbi1ldm9sdXRpb24v0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
The Conversation - US	1547798400	Can genetic engineering save disappearing forests?	Forests in the US face many threats: climate change, invasive species, pests and pathogens. Could genetically engineering trees make these plants more ...	https://news.google.com/articles/CAIiEGwfatt4NISZv4H4KhlWgNsqGQgEKhAIACoHCAowzLvzCjDzxNMCMNTTogU?hl=en-IN&gl=IN&ceid=IN%3Aen
Newswise	1549821900	How genetic counselors provide clarity on eye disease	For people with inherited eye disease, genetic findings can often guide patients toward applicable clinical trials. or sight-preserving gene therapy.	https://news.google.com/articles/CBMiV2h0dHBzOi8vd3d3Lm5ld3N3aXNlLmNvbS9hcnRpY2xlcy9ob3ctZ2VuZXRpYy1jb3Vuc2Vsb3JzLXByb3ZpZGUtY2xhcml0eS1vbi1leWUtZGlzZWFzZdIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
